,TÉRMICA,TÉRMICA_1,PLD_1,TÉRMICA_2,PLD_2,PLD_3,PLD_4,PLD_5,PLD_6,val_cargaenergiamwmed_29,val_cargaenergiamwmed_30,val_cargaenergiamwmed_34,val_cargaenergiamwmed_35,val_cargaenergiamwmed_37,val_cargaenergiamwmed_40,Class
273,3772.4785714285713,3668.524285714286,237.66,3459.871428571428,209.89,205.77,169.43,17.59,167.25,7069.479821428571,7042.196190477143,7311.685654761429,7080.524821428572,6992.53984375125,7069.559761904287,alto
274,3889.251428571428,3772.4785714285713,223.91,3668.524285714286,237.66,209.89,205.77,169.43,17.59,6796.577261905714,7069.479821428571,7363.9893452371425,7311.685654761429,7062.05232738,7040.327857142857,alto
275,4307.578571428572,3889.251428571428,181.42,3772.4785714285713,223.91,237.66,209.89,205.77,169.43,7044.65095238,6796.577261905714,7128.356964285714,7363.9893452371425,7080.524821428572,6698.955119048572,alto
276,4482.155714285715,4307.578571428572,150.54,3889.251428571428,181.42,223.91,237.66,209.89,205.77,7408.122083332857,7044.65095238,7372.975178572858,7128.356964285714,7311.685654761429,6992.53984375125,alto
277,4462.762857142857,4482.155714285715,169.55,4307.578571428572,150.54,181.42,223.91,237.66,209.89,7050.45827381,7408.122083332857,7042.196190477143,7372.975178572858,7363.9893452371425,7062.05232738,alto
278,4678.18,4462.762857142857,189.25,4482.155714285715,169.55,150.54,181.42,223.91,237.66,7145.742857141428,7050.45827381,7069.479821428571,7042.196190477143,7128.356964285714,7080.524821428572,alto
279,7126.545714285714,4678.18,212.2,4462.762857142857,189.25,169.55,150.54,181.42,223.91,7056.7101785714285,7145.742857141428,6796.577261905714,7069.479821428571,7372.975178572858,7311.685654761429,muito_baixo
280,769.4157142857142,7126.545714285714,17.59,4678.18,212.2,189.25,169.55,150.54,181.42,6927.716130952857,7056.7101785714285,7044.65095238,6796.577261905714,7042.196190477143,7363.9893452371425,alto
281,8850.615714285714,769.4157142857142,200.48,7126.545714285714,17.59,212.2,189.25,169.55,150.54,7015.890773810001,6927.716130952857,7408.122083332857,7044.65095238,7069.479821428571,7128.356964285714,alto
282,13277.201428571429,8850.615714285714,199.76,769.4157142857142,200.48,17.59,212.2,189.25,169.55,6927.106130951428,7015.890773810001,7050.45827381,7408.122083332857,6796.577261905714,7372.975178572858,alto
283,18920.664285714283,13277.201428571429,247.01,8850.615714285714,199.76,200.48,17.59,212.2,189.25,6941.916428571429,6927.106130951428,7145.742857141428,7050.45827381,7044.65095238,7042.196190477143,muito_baixo
284,678.1842857142857,18920.664285714283,17.59,13277.201428571429,247.01,199.76,200.48,17.59,212.2,6978.595833334286,6941.916428571429,7056.7101785714285,7145.742857141428,7408.122083332857,7069.479821428571,muito_baixo
285,702.64,678.1842857142857,17.59,18920.664285714283,17.59,247.01,199.76,200.48,17.59,7042.775595238571,6978.595833334286,6927.716130952857,7056.7101785714285,7050.45827381,6796.577261905714,muito_baixo
286,608.1385714285715,702.64,17.59,678.1842857142857,17.59,17.59,247.01,199.76,200.48,7120.372678571429,7042.775595238571,7015.890773810001,6927.716130952857,7145.742857141428,7044.65095238,muito_baixo
287,665.4371428571429,608.1385714285715,17.59,702.64,17.59,17.59,17.59,247.01,199.76,7529.809047618571,7120.372678571429,6927.106130951428,7015.890773810001,7056.7101785714285,7408.122083332857,muito_alto
288,17330.17222222222,665.4371428571429,473.14,608.1385714285715,17.59,17.59,17.59,17.59,247.01,7073.841607142857,7529.809047618571,6941.916428571429,6927.106130951428,6927.716130952857,7050.45827381,medio
289,23816.88857142857,17330.17222222222,125.59,665.4371428571429,473.14,17.59,17.59,17.59,17.59,6938.665773809999,7073.841607142857,6978.595833334286,6941.916428571429,7015.890773810001,7145.742857141428,alto
290,20292.53428571429,23816.88857142857,167.72,17330.17222222222,125.59,473.14,17.59,17.59,17.59,7053.885357141428,6938.665773809999,7042.775595238571,6978.595833334286,6927.106130951428,7056.7101785714285,baixo
291,17651.308571428573,20292.53428571429,80.48,23816.88857142857,167.72,125.59,473.14,17.59,17.59,6927.917261904286,7053.885357141428,7120.372678571429,7042.775595238571,6941.916428571429,6927.716130952857,baixo
292,16397.232857142855,17651.308571428573,85.29,20292.53428571429,80.48,167.72,125.59,473.14,17.59,7084.28357143,6927.917261904286,7529.809047618571,7120.372678571429,6978.595833334286,7015.890773810001,medio
293,12097.06857142857,16397.232857142855,113.25,17651.308571428573,85.29,80.48,167.72,125.59,473.14,7173.184166667144,7084.28357143,7073.841607142857,7529.809047618571,7042.775595238571,6927.106130951428,baixo
294,5297.795714285714,12097.06857142857,68.38,16397.232857142855,113.25,85.29,80.48,167.72,125.59,7060.001964285714,7173.184166667144,6938.665773809999,7073.841607142857,7120.372678571429,6941.916428571429,muito_baixo
295,9109.078571428572,5297.795714285714,48.28,12097.06857142857,68.38,113.25,85.29,80.48,167.72,7232.413333332857,7060.001964285714,7053.885357141428,6938.665773809999,7529.809047618571,6978.595833334286,muito_baixo
296,10798.558571428572,9109.078571428572,41.4,5297.795714285714,48.28,68.38,113.25,85.29,80.48,7376.954940475714,7232.413333332857,6927.917261904286,7053.885357141428,7073.841607142857,7042.775595238571,muito_baixo
297,9320.48142857143,10798.558571428572,29.36,9109.078571428572,41.4,48.28,68.38,113.25,85.29,7476.827083332857,7376.954940475714,7084.28357143,6927.917261904286,6938.665773809999,7120.372678571429,muito_baixo
298,9729.761428571428,9320.48142857143,15.47,10798.558571428572,29.36,41.4,48.28,68.38,113.25,7641.008452381428,7476.827083332857,7173.184166667144,7084.28357143,7053.885357141428,7529.809047618571,muito_alto
299,25517.704285714284,9729.761428571428,569.59,9320.48142857143,15.47,29.36,41.4,48.28,68.38,7433.623392857144,7641.008452381428,7060.001964285714,7173.184166667144,6927.917261904286,7073.841607142857,muito_baixo
300,11597.23,25517.704285714284,34.34,9729.761428571428,569.59,15.47,29.36,41.4,48.28,7312.368035715714,7433.623392857144,7232.413333332857,7060.001964285714,7084.28357143,6938.665773809999,baixo
301,8691.332857142857,11597.23,51.16,25517.704285714284,34.34,569.59,15.47,29.36,41.4,7557.220178572857,7312.368035715714,7376.954940475714,7232.413333332857,7173.184166667144,7053.885357141428,baixo
302,11735.73,8691.332857142857,71.93,11597.23,51.16,34.34,569.59,15.47,29.36,7699.636726191428,7557.220178572857,7476.827083332857,7376.954940475714,7060.001964285714,6927.917261904286,baixo
303,11089.47,11735.73,76.2,8691.332857142857,71.93,51.16,34.34,569.59,15.47,7601.444880951429,7699.636726191428,7641.008452381428,7476.827083332857,7232.413333332857,7084.28357143,baixo
304,11613.324285714283,11089.47,70.41,11735.73,76.2,71.93,51.16,34.34,569.59,7803.687202381428,7601.444880951429,7433.623392857144,7641.008452381428,7376.954940475714,7173.184166667144,baixo
305,9454.774285714286,11613.324285714283,76.83,11089.47,70.41,76.2,71.93,51.16,34.34,7601.70702381,7803.687202381428,7312.368035715714,7433.623392857144,7476.827083332857,7060.001964285714,baixo
306,11087.938571428573,9454.774285714286,88.21,11613.324285714283,76.83,70.41,76.2,71.93,51.16,7730.778749999999,7601.70702381,7557.220178572857,7312.368035715714,7641.008452381428,7232.413333332857,medio
307,7477.682857142857,11087.938571428573,91.37,9454.774285714286,88.21,76.83,70.41,76.2,71.93,7679.165476191428,7730.778749999999,7699.636726191428,7557.220178572857,7433.623392857144,7376.954940475714,medio
308,4289.215714285715,7477.682857142857,102.64,11087.938571428573,91.37,88.21,76.83,70.41,76.2,7729.264166668572,7679.165476191428,7601.444880951429,7699.636726191428,7312.368035715714,7476.827083332857,medio
309,4372.965714285714,4289.215714285715,110.35,7477.682857142857,102.64,91.37,88.21,76.83,70.41,7587.300000001429,7729.264166668572,7803.687202381428,7601.444880951429,7557.220178572857,7641.008452381428,muito_alto
310,27632.86857142857,4372.965714285714,548.14,4289.215714285715,110.35,102.64,91.37,88.21,76.83,7640.260714284285,7587.300000001429,7601.70702381,7803.687202381428,7699.636726191428,7433.623392857144,medio
311,4687.234285714286,27632.86857142857,146.3,4372.965714285714,548.14,110.35,102.64,91.37,88.21,7615.923452381428,7640.260714284285,7730.778749999999,7601.70702381,7601.444880951429,7312.368035715714,medio
312,4532.075714285714,4687.234285714286,138.69,27632.86857142857,146.3,548.14,110.35,102.64,91.37,7171.905595237143,7615.923452381428,7679.165476191428,7730.778749999999,7803.687202381428,7557.220178572857,medio
313,3696.032857142857,4532.075714285714,118.13,4687.234285714286,138.69,146.3,548.14,110.35,102.64,7454.053511904285,7171.905595237143,7729.264166668572,7679.165476191428,7601.70702381,7699.636726191428,baixo
314,4542.16,3696.032857142857,79.16,4532.075714285714,118.13,138.69,146.3,548.14,110.35,7111.288452378572,7454.053511904285,7587.300000001429,7729.264166668572,7730.778749999999,7601.444880951429,baixo
315,4962.534285714285,4542.16,71.61,3696.032857142857,79.16,118.13,138.69,146.3,548.14,6479.821011905714,7111.288452378572,7640.260714284285,7587.300000001429,7679.165476191428,7803.687202381428,medio
316,4298.875714285714,4962.534285714285,93.55,4542.16,71.61,79.16,118.13,138.69,146.3,6879.582738092858,6479.821011905714,7615.923452381428,7640.260714284285,7729.264166668572,7601.70702381,medio
317,4452.812857142857,4298.875714285714,106.08,4962.534285714285,93.55,71.61,79.16,118.13,138.69,7196.469999998889,6879.582738092858,7171.905595237143,7615.923452381428,7587.300000001429,7730.778749999999,medio
318,3768.492857142857,4452.812857142857,119.06,4298.875714285714,106.08,93.55,71.61,79.16,118.13,7620.975476191429,7196.469999998889,7454.053511904285,7171.905595237143,7640.260714284285,7679.165476191428,medio
319,4592.9857142857145,3768.492857142857,121.65,4452.812857142857,119.06,106.08,93.55,71.61,79.16,7655.892559525714,7620.975476191429,7111.288452378572,7454.053511904285,7615.923452381428,7729.264166668572,medio
320,3863.8314285714287,4592.9857142857145,100.48,3768.492857142857,121.65,119.06,106.08,93.55,71.61,7031.859345237142,7655.892559525714,6479.821011905714,7111.288452378572,7171.905595237143,7587.300000001429,muito_alto
321,27874.042857142857,3863.8314285714287,550.28,4592.9857142857145,100.48,121.65,119.06,106.08,93.55,7367.373690475714,7031.859345237142,6879.582738092858,6479.821011905714,7454.053511904285,7640.260714284285,medio
322,2534.6657142857143,27874.042857142857,97.99,3863.8314285714287,550.28,100.48,121.65,119.06,106.08,7241.312738095714,7367.373690475714,7196.469999998889,6879.582738092858,7111.288452378572,7615.923452381428,baixo
323,5571.88,2534.6657142857143,75.46,27874.042857142857,97.99,550.28,100.48,121.65,119.06,7368.0705952385715,7241.312738095714,7620.975476191429,7196.469999998889,6479.821011905714,7171.905595237143,medio
324,4882.144285714286,5571.88,93.31,2534.6657142857143,75.46,97.99,550.28,100.48,121.65,7501.569166665714,7368.0705952385715,7655.892559525714,7620.975476191429,6879.582738092858,7454.053511904285,medio
325,5240.25,4882.144285714286,99.48,5571.88,93.31,75.46,97.99,550.28,100.48,7573.853750001428,7501.569166665714,7031.859345237142,7655.892559525714,7196.469999998889,7111.288452378572,medio
326,5203.282857142856,5240.25,104.79,4882.144285714286,99.48,93.31,75.46,97.99,550.28,7481.456904761429,7573.853750001428,7367.373690475714,7031.859345237142,7620.975476191429,6479.821011905714,medio
327,4835.278571428571,5203.282857142856,118.37,5240.25,104.79,99.48,93.31,75.46,97.99,7604.557440477142,7481.456904761429,7241.312738095714,7367.373690475714,7655.892559525714,6879.582738092858,medio
328,4846.857142857143,4835.278571428571,111.77,5203.282857142856,118.37,104.79,99.48,93.31,75.46,7638.05327381,7604.557440477142,7368.0705952385715,7241.312738095714,7031.859345237142,7196.469999998889,medio
329,5802.255714285714,4846.857142857143,92.69,4835.278571428571,111.77,118.37,104.79,99.48,93.31,7410.502857144286,7638.05327381,7501.569166665714,7368.0705952385715,7367.373690475714,7620.975476191429,medio
330,6759.61,5802.255714285714,95.54,4846.857142857143,92.69,111.77,118.37,104.79,99.48,7418.07404762,7410.502857144286,7573.853750001428,7501.569166665714,7241.312738095714,7655.892559525714,medio
331,6180.722857142857,6759.61,103.51,5802.255714285714,95.54,92.69,111.77,118.37,104.79,7489.68625,7418.07404762,7481.456904761429,7573.853750001428,7368.0705952385715,7031.859345237142,alto
332,29026.641428571427,6180.722857142857,256.05,6759.61,103.51,95.54,92.69,111.77,118.37,7357.66065476,7489.68625,7604.557440477142,7481.456904761429,7501.569166665714,7367.373690475714,medio
333,5992.007142857144,29026.641428571427,113.15,6180.722857142857,256.05,103.51,95.54,92.69,111.77,7375.498154761429,7357.66065476,7638.05327381,7604.557440477142,7573.853750001428,7241.312738095714,medio
334,5689.925714285715,5992.007142857144,91.57,29026.641428571427,113.15,256.05,103.51,95.54,92.69,7267.078988094286,7375.498154761429,7410.502857144286,7638.05327381,7481.456904761429,7368.0705952385715,baixo
335,5878.152857142857,5689.925714285715,74.11,5992.007142857144,91.57,113.15,256.05,103.51,95.54,6998.960476191429,7267.078988094286,7418.07404762,7410.502857144286,7604.557440477142,7501.569166665714,medio
336,28833.10714285714,5878.152857142857,126.3,5689.925714285715,74.11,91.57,113.15,256.05,103.51,7158.1241071442855,6998.960476191429,7489.68625,7418.07404762,7638.05327381,7573.853750001428,alto
337,26653.95285714286,28833.10714285714,180.33,5878.152857142857,126.3,74.11,91.57,113.15,256.05,7153.814523808572,7158.1241071442855,7357.66065476,7489.68625,7410.502857144286,7481.456904761429,alto
338,25113.37428571429,26653.95285714286,247.02,28833.10714285714,180.33,126.3,74.11,91.57,113.15,7075.696011902857,7153.814523808572,7375.498154761429,7357.66065476,7418.07404762,7604.557440477142,medio
339,23793.492857142857,25113.37428571429,135.46,26653.95285714286,247.02,180.33,126.3,74.11,91.57,7399.375357144286,7075.696011902857,7267.078988094286,7375.498154761429,7489.68625,7638.05327381,muito_baixo
340,5687.6675,23793.492857142857,26.55,25113.37428571429,135.46,247.02,180.33,126.3,74.11,7174.343750001428,7399.375357144286,6998.960476191429,7267.078988094286,7357.66065476,7410.502857144286,baixo
341,1334.4842857142855,5687.6675,77.26,23793.492857142857,26.55,135.46,247.02,180.33,126.3,7177.766369047143,7174.343750001428,7158.1241071442855,6998.960476191429,7375.498154761429,7418.07404762,medio
342,2840.002857142857,1334.4842857142855,95.85,5687.6675,77.26,26.55,135.46,247.02,180.33,7298.233154761428,7177.766369047143,7153.814523808572,7158.1241071442855,7267.078988094286,7489.68625,medio
343,2318.817142857143,2840.002857142857,91.91,1334.4842857142855,95.85,77.26,26.55,135.46,247.02,7442.856726191429,7298.233154761428,7075.696011902857,7153.814523808572,6998.960476191429,7357.66065476,medio
344,2345.6457142857143,2318.817142857143,97.75,2840.002857142857,91.91,95.85,77.26,26.55,135.46,7445.39511904857,7442.856726191429,7399.375357144286,7075.696011902857,7158.1241071442855,7375.498154761429,muito_baixo
345,4816.081428571429,2345.6457142857143,30.65,2318.817142857143,97.75,91.91,95.85,77.26,26.55,7468.24672619,7445.39511904857,7174.343750001428,7399.375357144286,7153.814523808572,7267.078988094286,muito_baixo
346,2925.41,4816.081428571429,16.31,2345.6457142857143,30.65,97.75,91.91,95.85,77.26,7512.037797618572,7468.24672619,7177.766369047143,7174.343750001428,7075.696011902857,6998.960476191429,muito_baixo
347,3606.428571428572,2925.41,16.31,4816.081428571429,16.31,30.65,97.75,91.91,95.85,7612.699940477142,7512.037797618572,7298.233154761428,7177.766369047143,7399.375357144286,7158.1241071442855,muito_baixo
348,905.3142857142856,3606.428571428572,16.31,2925.41,16.31,16.31,30.65,97.75,91.91,7707.078511904286,7612.699940477142,7442.856726191429,7298.233154761428,7174.343750001428,7153.814523808572,muito_baixo
349,2970.81,905.3142857142856,36.36,3606.428571428572,16.31,16.31,16.31,30.65,97.75,7720.253095238571,7707.078511904286,7445.39511904857,7442.856726191429,7177.766369047143,7075.696011902857,muito_baixo
350,1059.5828571428572,2970.81,28.82,905.3142857142856,36.36,16.31,16.31,16.31,30.65,7478.940392855714,7720.253095238571,7468.24672619,7445.39511904857,7298.233154761428,7399.375357144286,baixo
351,4921.552857142858,1059.5828571428572,61.3,2970.81,28.82,36.36,16.31,16.31,16.31,7742.508095238571,7478.940392855714,7512.037797618572,7468.24672619,7442.856726191429,7174.343750001428,muito_baixo
352,938.57,4921.552857142858,28.8,1059.5828571428572,61.3,28.82,36.36,16.31,16.31,7641.55014881,7742.508095238571,7612.699940477142,7512.037797618572,7445.39511904857,7177.766369047143,muito_baixo
353,866.7557142857142,938.57,29.6,4921.552857142858,28.8,61.3,28.82,36.36,16.31,7762.281904762857,7641.55014881,7707.078511904286,7612.699940477142,7468.24672619,7298.233154761428,muito_baixo
354,945.4485714285712,866.7557142857142,26.98,938.57,29.6,28.8,61.3,28.82,36.36,7852.750238095715,7762.281904762857,7720.253095238571,7707.078511904286,7512.037797618572,7442.856726191429,muito_baixo
355,1511.9057142857143,945.4485714285712,25.56,866.7557142857142,26.98,29.6,28.8,61.3,28.82,7963.224880950001,7852.750238095715,7478.940392855714,7720.253095238571,7612.699940477142,7445.39511904857,muito_baixo
356,1628.7942857142857,1511.9057142857143,28.86,945.4485714285712,25.56,26.98,29.6,28.8,61.3,8037.116666667142,7963.224880950001,7742.508095238571,7478.940392855714,7707.078511904286,7468.24672619,muito_baixo
357,12016.987142857144,1628.7942857142857,30.27,1511.9057142857143,28.86,25.56,26.98,29.6,28.8,7829.56327381,8037.116666667142,7641.55014881,7742.508095238571,7720.253095238571,7512.037797618572,muito_baixo
358,18793.31428571429,12016.987142857144,43.08,1628.7942857142857,30.27,28.86,25.56,26.98,29.6,7827.528702381429,7829.56327381,7762.281904762857,7641.55014881,7478.940392855714,7612.699940477142,muito_baixo
359,7447.628571428571,18793.31428571429,30.4,12016.987142857144,43.08,30.27,28.86,25.56,26.98,7774.194047618572,7827.528702381429,7852.750238095715,7762.281904762857,7742.508095238571,7707.078511904286,muito_baixo
360,13124.83,7447.628571428571,25.45,18793.31428571429,30.4,43.08,30.27,28.86,25.56,7648.874166667143,7774.194047618572,7963.224880950001,7852.750238095715,7641.55014881,7720.253095238571,muito_baixo
361,16642.558571428573,13124.83,17.32,7447.628571428571,25.45,30.4,43.08,30.27,28.86,7355.996119048571,7648.874166667143,8037.116666667142,7963.224880950001,7762.281904762857,7478.940392855714,medio
362,4958.294285714285,16642.558571428573,125.44,13124.83,17.32,25.45,30.4,43.08,30.27,7460.87797619,7355.996119048571,7829.56327381,8037.116666667142,7852.750238095715,7742.508095238571,muito_baixo
363,4047.69,4958.294285714285,21.5,16642.558571428573,125.44,17.32,25.45,30.4,43.08,7464.30077381,7460.87797619,7827.528702381429,7829.56327381,7963.224880950001,7641.55014881,muito_baixo
364,15745.268571428573,4047.69,16.31,4958.294285714285,21.5,125.44,17.32,25.45,30.4,6907.707202381428,7464.30077381,7774.194047618572,7827.528702381429,8037.116666667142,7762.281904762857,muito_baixo
365,5216.255714285714,15745.268571428573,16.31,4047.69,16.31,21.5,125.44,17.32,25.45,7209.067755952857,6907.707202381428,7648.874166667143,7774.194047618572,7829.56327381,7852.750238095715,muito_baixo
366,9301.41,5216.255714285714,16.31,15745.268571428573,16.31,16.31,21.5,125.44,17.32,7647.378291667143,7209.067755952857,7355.996119048571,7648.874166667143,7827.528702381429,7963.224880950001,muito_baixo
367,6097.925714285714,9301.41,16.31,5216.255714285714,16.31,16.31,16.31,21.5,125.44,7673.681607144286,7647.378291667143,7460.87797619,7355.996119048571,7774.194047618572,8037.116666667142,muito_baixo
368,2277.441428571429,6097.925714285714,16.31,9301.41,16.31,16.31,16.31,16.31,21.5,7531.081309522858,7673.681607144286,7464.30077381,7460.87797619,7648.874166667143,7829.56327381,muito_baixo
369,2811.141428571428,2277.441428571429,16.31,6097.925714285714,16.31,16.31,16.31,16.31,16.31,6635.0783333325,7531.081309522858,6907.707202381428,7464.30077381,7355.996119048571,7827.528702381429,muito_baixo
370,13637.22,2811.141428571428,16.31,2277.441428571429,16.31,16.31,16.31,16.31,16.31,7447.571250001429,6635.0783333325,7209.067755952857,6907.707202381428,7460.87797619,7774.194047618572,muito_baixo
371,12571.475714285714,13637.22,16.31,2811.141428571428,16.31,16.31,16.31,16.31,16.31,7691.627202379999,7447.571250001429,7647.378291667143,7209.067755952857,7464.30077381,7648.874166667143,muito_baixo
372,10433.812857142855,12571.475714285714,16.31,13637.22,16.31,16.31,16.31,16.31,16.31,7660.580000001429,7691.627202379999,7673.681607144286,7647.378291667143,6907.707202381428,7355.996119048571,medio
373,9901.45,10433.812857142855,107.59,12571.475714285714,16.31,16.31,16.31,16.31,16.31,7704.196845238571,7660.580000001429,7531.081309522858,7673.681607144286,7209.067755952857,7460.87797619,muito_baixo
374,11771.457142857142,9901.45,16.31,10433.812857142855,107.59,16.31,16.31,16.31,16.31,7683.511190477143,7704.196845238571,6635.0783333325,7531.081309522858,7647.378291667143,7464.30077381,muito_baixo
375,6989.594285714286,11771.457142857142,16.31,9901.45,16.31,107.59,16.31,16.31,16.31,7288.89577381,7683.511190477143,7447.571250001429,6635.0783333325,7673.681607144286,6907.707202381428,muito_baixo
376,12872.432857142858,6989.594285714286,16.31,11771.457142857142,16.31,16.31,107.59,16.31,16.31,7308.639880951428,7288.89577381,7691.627202379999,7447.571250001429,7531.081309522858,7209.067755952857,muito_baixo
377,4151.565714285714,12872.432857142858,16.31,6989.594285714286,16.31,16.31,16.31,107.59,16.31,7159.189940475714,7308.639880951428,7660.580000001429,7691.627202379999,6635.0783333325,7647.378291667143,muito_baixo
378,1612.222857142857,4151.565714285714,16.31,12872.432857142858,16.31,16.31,16.31,16.31,107.59,7089.292500001428,7159.189940475714,7704.196845238571,7660.580000001429,7447.571250001429,7673.681607144286,muito_baixo
379,9111.512857142856,1612.222857142857,16.31,4151.565714285714,16.31,16.31,16.31,16.31,16.31,7228.213988095714,7089.292500001428,7683.511190477143,7704.196845238571,7691.627202379999,7531.081309522858,muito_baixo
380,773.0614285714286,9111.512857142856,16.31,1612.222857142857,16.31,16.31,16.31,16.31,16.31,7404.40279762,7228.213988095714,7288.89577381,7683.511190477143,7660.580000001429,6635.0783333325,muito_baixo
381,2757.368571428572,773.0614285714286,16.31,9111.512857142856,16.31,16.31,16.31,16.31,16.31,7270.135535712857,7404.40279762,7308.639880951428,7288.89577381,7704.196845238571,7447.571250001429,muito_baixo
382,1523.404285714286,2757.368571428572,16.31,773.0614285714286,16.31,16.31,16.31,16.31,16.31,7136.740059522856,7270.135535712857,7159.189940475714,7308.639880951428,7683.511190477143,7691.627202379999,muito_baixo
383,5585.322857142856,1523.404285714286,16.31,2757.368571428572,16.31,16.31,16.31,16.31,16.31,7147.796964285714,7136.740059522856,7089.292500001428,7159.189940475714,7288.89577381,7660.580000001429,muito_baixo
384,2612.8757142857144,5585.322857142856,16.31,1523.404285714286,16.31,16.31,16.31,16.31,16.31,7110.610357144286,7147.796964285714,7228.213988095714,7089.292500001428,7308.639880951428,7704.196845238571,muito_baixo
385,8193.138571428572,2612.8757142857144,16.31,5585.322857142856,16.31,16.31,16.31,16.31,16.31,7025.173928571428,7110.610357144286,7404.40279762,7228.213988095714,7159.189940475714,7683.511190477143,muito_baixo
386,1399.571428571429,8193.138571428572,16.31,2612.8757142857144,16.31,16.31,16.31,16.31,16.31,7213.9564285728575,7025.173928571428,7270.135535712857,7404.40279762,7089.292500001428,7288.89577381,muito_baixo
387,2406.542857142857,1399.571428571429,16.31,8193.138571428572,16.31,16.31,16.31,16.31,16.31,7002.948273808572,7213.9564285728575,7136.740059522856,7270.135535712857,7228.213988095714,7308.639880951428,muito_baixo
388,932.2671428571427,2406.542857142857,27.06,1399.571428571429,16.31,16.31,16.31,16.31,16.31,7070.866845237143,7002.948273808572,7147.796964285714,7136.740059522856,7404.40279762,7159.189940475714,muito_baixo
389,1038.3528571428571,932.2671428571427,43.46,2406.542857142857,27.06,16.31,16.31,16.31,16.31,7017.360892857143,7070.866845237143,7110.610357144286,7147.796964285714,7270.135535712857,7089.292500001428,muito_baixo
390,2493.325714285714,1038.3528571428571,16.31,932.2671428571427,43.46,27.06,16.31,16.31,16.31,7268.866071428572,7017.360892857143,7025.173928571428,7110.610357144286,7136.740059522856,7228.213988095714,baixo
391,3219.8185714285714,2493.325714285714,61.01,1038.3528571428571,16.31,43.46,27.06,16.31,16.31,7428.394285714286,7268.866071428572,7213.9564285728575,7025.173928571428,7147.796964285714,7404.40279762,muito_baixo
392,1879.7042857142856,3219.8185714285714,12.8,2493.325714285714,61.01,16.31,43.46,27.06,16.31,7298.280654761429,7428.394285714286,7002.948273808572,7213.9564285728575,7110.610357144286,7270.135535712857,muito_baixo
393,2595.54,1879.7042857142856,25.68,3219.8185714285714,12.8,61.01,16.31,43.46,27.06,7288.437202380001,7298.280654761429,7070.866845237143,7002.948273808572,7025.173928571428,7136.740059522856,muito_baixo
394,1927.038571428572,2595.54,35.94,1879.7042857142856,25.68,12.8,61.01,16.31,43.46,7334.106964285714,7288.437202380001,7017.360892857143,7070.866845237143,7213.9564285728575,7147.796964285714,muito_baixo
395,1778.2642857142855,1927.038571428572,38.26,2595.54,35.94,25.68,12.8,61.01,16.31,7271.523690475714,7334.106964285714,7268.866071428572,7017.360892857143,7002.948273808572,7110.610357144286,muito_baixo
396,2078.3142857142857,1778.2642857142855,26.6,1927.038571428572,38.26,35.94,25.68,12.8,61.01,7400.0154761885715,7271.523690475714,7428.394285714286,7268.866071428572,7070.866845237143,7025.173928571428,muito_baixo
397,10577.968571428572,2078.3142857142857,20.63,1778.2642857142855,26.6,38.26,35.94,25.68,12.8,7433.793809525714,7400.0154761885715,7298.280654761429,7428.394285714286,7017.360892857143,7213.9564285728575,muito_baixo
398,8685.605714285713,10577.968571428572,24.05,2078.3142857142857,20.63,26.6,38.26,35.94,25.68,7540.324642857143,7433.793809525714,7288.437202380001,7298.280654761429,7268.866071428572,7002.948273808572,muito_baixo
399,13784.714285714286,8685.605714285713,23.32,10577.968571428572,24.05,20.63,26.6,38.26,35.94,7472.120000001429,7540.324642857143,7334.106964285714,7288.437202380001,7428.394285714286,7070.866845237143,muito_baixo
400,18931.268571428573,13784.714285714286,25.02,8685.605714285713,23.32,24.05,20.63,26.6,38.26,7822.849880952856,7472.120000001429,7271.523690475714,7334.106964285714,7298.280654761429,7017.360892857143,muito_baixo
401,12308.722857142857,18931.268571428573,30.6,13784.714285714286,25.02,23.32,24.05,20.63,26.6,7945.686785714286,7822.849880952856,7400.0154761885715,7271.523690475714,7288.437202380001,7268.866071428572,muito_baixo
402,9997.569999999998,12308.722857142857,34.48,18931.268571428573,30.6,25.02,23.32,24.05,20.63,7249.5857738085715,7945.686785714286,7433.793809525714,7400.0154761885715,7334.106964285714,7428.394285714286,muito_baixo
403,2414.447142857143,9997.569999999998,12.8,12308.722857142857,34.48,30.6,25.02,23.32,24.05,7914.03720238,7249.5857738085715,7540.324642857143,7433.793809525714,7271.523690475714,7298.280654761429,muito_baixo
404,19782.042857142857,2414.447142857143,36.25,9997.569999999998,12.8,34.48,30.6,25.02,23.32,8042.648392857142,7914.03720238,7472.120000001429,7540.324642857143,7400.0154761885715,7288.437202380001,baixo
405,14723.417142857144,19782.042857142857,56.48,2414.447142857143,36.25,12.8,34.48,30.6,25.02,7780.707857142857,8042.648392857142,7822.849880952856,7472.120000001429,7433.793809525714,7334.106964285714,baixo
406,21210.147142857146,14723.417142857144,60.57,19782.042857142857,56.48,36.25,12.8,34.48,30.6,8115.637916667142,7780.707857142857,7945.686785714286,7822.849880952856,7540.324642857143,7271.523690475714,baixo
407,19893.51571428572,21210.147142857146,59.8,14723.417142857144,60.57,56.48,36.25,12.8,34.48,7748.490714284286,8115.637916667142,7249.5857738085715,7945.686785714286,7472.120000001429,7400.0154761885715,baixo
